InstrumentURN	InstrumentName	QuestionURN	QuestionLabel	QuestionItemName	QuestionText	Instruction	response_label	response_domain	QuestionGroupID	QuestionGroupAgency	QuestionGroupName	QuestionGroupLabel
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:587bfb0f-866b-42a4-8f53-012b11021d1e:1	WRKHOURSD	qi_WRKHOURSD	And how many hours per week do you usually work now, not including meal breaks but including overtime?			Hours in week	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:5ac4bc38-8ef4-4432-92e8-d8a17da7571a:1	TIMEUSE CHK	qi_TIMEUSE_CHK	At the previous question, the total amount of time you've entered is more than 16 hours. If this is correct, please select 'Continue'. Otherwise, please go back and review your responses.		cs_Continue	1|Continue	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:5b32f0c6-ff8e-413f-af90-bc09edc4c5d8:1	JMAKESEB	qi_JMAKESEB	What did your firm or organisation mainly make or do?			Long text	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:5d917d19-2acc-445a-a53f-e1b3de08f75a:1	HHINCW2	qi_HHINCW2	Was your { if HHNUMWH=1: and your partner's} take-home income from earnings, benefits and any other source of regular income, after tax and deductions at the time of the Coronavirus outbreak in March 2020?		cs_qHHINCW2	1|Less than £200 per week. 2|£200 or more per week, less than £350 per week. 3|£350 or more per week, less than £500 per week. 4|£500 or more per week, less than £750 per week. 5|£750 or more per week, less than £1000 per week. 6|More than £1000 per week. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:5f40ed89-be7d-4454-a958-49c7be47d4b3:1	TIMEUSE NEW(5)	qi_TIMEUSE_NEW_5	We would like to know about how you have been spending your time recently. How many hours have you been spending doing each of the following activities on a typical week day in the last two weeks? Caring for someone other than a child	You can enter whole hours (e.g. 1) or half hours (e.g. 1.5). Please round to the nearest half an hour. If you are not sure of the exact amount of time, please give your best estimate. If you have not typically spent any time doing an activity, or you have typically spent less than half an hour doing an activity please enter 0.		Hours in day F	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:600868c4-772b-49c6-9b4e-31d41e7f45b5:1	GROCHAN	qi_GROCHAN	Has your GROSS pay changed since the outbreak of the Coronavirus in March 2020?		cs_qGROCHAN	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:624ccd70-a55b-4835-8656-0a1889618de8:1	HHINCP	qi_HHINCP	How much is your { if HHNUMWH=1: and your partner's} take-home income from earnings, benefits and any other source of regular income, after tax and deductions? You can give a weekly, fortnightly, monthly or annual amount. Period:	When answering this question please remember to include: All income from paid work All benefits and tax credits Income from investments, including interest on savings Rent from boarders, lodgers or sub-tenants/rent from other property Pensions Any financial help you receive from relatives or friends Any regular sources of income If you don't know the precise amount it would be very helpful if you could provide your best estimate.	cs_qHHINCPB	1|Weekly. 2|Fortnightly. 3|Monthly. 4|Annually. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:63626f73-414b-4ed9-8f79-4512cb004d9a:1	GROAW	qi_GROAW	Is your weekly gross pay from your main job – that is before any deductions for tax, National Insurance, pension, union dues and so on...		cs_qGROAW	1|Less than £300 per week. 2|£300 or more per week, less than £450 per week. 3|£450 or more per week, less than £600 per week. 4|£600 or more per week, less than £850 per week. 5|£850 or more per week, less than £1150 per week. 6|More than £1150 per week. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:64670d6a-6070-4270-8a0f-9a0bfde9ec69:1	PWRKHOURSD	qi_PWRKHOURSD	And how many hours per week does your partner usually work now, not including meal breaks?			Hours in week	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:64cfb465-9c89-4459-84b3-53d18b694fd9:1	FINRECD	qi_FINRECD	Since the Coronavirus outbreak in March 2020, have you received financial help, in the form of money or by paying for goods (for example groceries, medicines) from any of the following?	Please select all that apply.	cs_qFINRECD	1|Adult children, including in-laws. 2|Parents or grandparents, including in-laws. 3|Siblings. 4|Former spouse or partner. 5|Friends or Neighbours. 6|Someone else. 7|No - did not receive financial help from anyone. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:655a00e3-949a-4a14-9937-52d0647c4fd3:1	GROPB	qi_GROPB	At the time of the outbreak of the Coronavirus in March 2020, how much was your GROSS pay, that is before any deductions for tax, national insurance, pension, union dues and so on? You can give an hourly, weekly, fortnightly, monthly or yearly amount. Please include in your gross pay any overtime, bonuses, commissions, tips or tax refunds. If you don't know the precise amount it would be very helpful if you could provide your best estimate. PERIOD		cs_qGROP	1|Hourly. 2|Weekly. 3|Fortnightly. 4|Monthly. 5|Annually. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:65c13c76-5368-4683-be1d-3cb1355301fe:1	JTITLEB	qi_JTITLEB	What was your job title?			Generic text	34043abc-f9fc-4bbf-8642-977a809fd2f7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:665a1bcb-ba2e-4a33-a63e-52b9dc15bd8f:1	FINANCIALMAND	qi_FINANCIALMAND	Overall, how do you feel your current financial situation compares to before the Coronavirus outbreak in March 2020?		cs_qFINANCIALMAND	1|I'm much worse off. 2|I'm a little worse off. 3|I'm about the same. 4|I'm a little better off. 5|I'm much better off. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:66891f71-4e70-401b-9dfe-eba2a76c0307:1	FINAMTRP	qi_FINAMTRP	In total, how much financial help have you received from your parents or grandparents, including in-laws, since the Coronavirus outbreak in March 2020? £	If you don't know the precise amount it would be very helpful if you could provide your best estimate.		Range: 0-1000000	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:66978529-b401-44f6-9e94-a408cb6c9be3:1	ZEROHB	qi_ZEROHB	In this job, did you have a zero hours contract?		cs_qCOVID_HOSPAD	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:66cde055-3b2f-404d-b757-5fd6bd8da2ca:2	PZEROHB	qi_PZEROHB	In this job, did your partner have a zero hours contract?		cs_PZEROHB	1|Yes. 2|No	34043abc-f9fc-4bbf-8642-977a809fd2f7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:66fdfc6d-67c2-4152-83b9-6201f28f9c54:1	FINAMTRPCHAN	qi_FINAMTRPCHAN	Is the amount of financial help you have received from your parents or grandparents, including in-laws, since the Coronavirus outbreak in March 2020 different to the amount you would have received if the Coronavirus outbreak had not happened?		cs_qFINAMTRPCHAN	1|Yes – I received more financial help because of the Coronavirus outbreak. 2|Yes – I received less financial help because of the Coronavirus outbreak. 3|No – I would have received the same amount of financial help if the Coronavirus outbreak had not happened.. -8|Don't know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:6800ec52-2193-4eae-bfc5-94e13a1de1fd:1	JMAKEB	qi_JMAKEB	What did the firm or organisation you worked for mainly make or do?			Long text	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:695195fb-553e-4869-878d-58f4e850ccc5:2	ZEROHB	qi_ZEROHB	In this job, did you have a zero hours contract?		cs_ZEROHB	1|Yes. 2|No	34043abc-f9fc-4bbf-8642-977a809fd2f7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:6a9b7a4c-3f7a-42d2-95e9-8fdcf5107066:1	FINGIVD	qi_FINGIVD	Since the Coronavirus outbreak in March 2020, have you given financial help, in the form of money or by paying for goods (for example groceries, medicines) to any of the following?	Please select all that apply.	cs_qFINGIVD	1|Adult children, including in-laws. 2|Parents or grandparents, including in-laws. 3|Siblings. 4|Former spouse or partner. 5|Friends or Neighbours. 6|Someone else. 7|No - did not give financial help to anyone. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:6ae55391-32a7-41aa-97ca-928ab9763b01:1	PWRKHOURSB	qi_PWRKHOURSB	How many hours per week did your partner usually work, not including meal breaks but including overtime?			Hours in week	34043abc-f9fc-4bbf-8642-977a809fd2f7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:6b8debe6-9386-49f6-bb5e-c0b92b1565b6:1	ECONACTIVITYB2	qi_ECONACTIVITYB2	"We would also like to ask you about what you were doing before the Coronavirus outbreak in March 2020 so that we can see how things may have changed for you. Which of these best describes what you were doing just before the Coronavirus outbreak in March 2020?


"	If you were doing more than one activity, please choose the activity that you spent most time doing.	cs_qECONACTIVITYB2	1|Employed. 2|Self-employed. 3|In unpaid/ voluntary work. 4|Apprenticeship. 5|Unemployed. 6|Permanently sick or disabled. 7|Looking after home or family. 8|In education at school/college/university. 9|Retired. 10|Doing something else. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:6bbe7217-9c17-4e16-b2fb-5e7fb67cd324:1	PJMAKEBCHK	qi_PJMAKEBCHK	The answer you've given is quite short. Before continuing, please go back and check your answer to make sure you have fully described the firm or organisation your partner worked for.		cs_qCON	1|Continue	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:70d7c48c-acba-4ecb-8090-5dd8dfb21b5f:1	BENEFITB	qi_BENEFITB	In the three months before the Coronavirus outbreak in March 2020, did you {if living with a partner: or your partner} receive any of the following?	Please select all that apply.	cs_qBENEFITB	1|Free school meals for children. 2|Universal credit. 3|Pension credit. 4|Income support or Job Seeker's Allowance. 5|Working Tax Credit or Child Tax credit. 6|Employment and Support Allowance. 7|Statutory sick pay. 8|Housing benefit. 9|Council tax support or reduction. 11|Carers allowance, Personal independence payments, or Disability Living Allowance. 12|No - none of these. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:72fa467f-9201-4c5a-b06e-09a7c7b91e47:1	FINAMTGP	qi_FINAMTGP	In total, how much financial help have you given to your parents or grandparents, including in-laws, since the Coronavirus outbreak in March 2020? £	If you don't know the precise amount it would be very helpful if you could provide your best estimate.		Range: 0-1000000	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:75cdb41a-90ac-4ba2-905b-7364a3fc4cdf:1	HHINCCHAN	qi_HHINCCHAN	Has your {IF HHUMWH=1: and your partner's} take-home income from earnings, benefits and any other source of regular income, after tax and deductions changed since the outbreak of the Coronavirus in March 2020?		cs_qCOVNEWILL	1|Yes. 2|No. -8|Don't know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:75f2422c-53e7-47b7-8cf4-58a1d25e2c82:1	FINHTY	qi_FINHTY	You said that you are worse off now compared to before the Coronavirus outbreak in March 2020. Have you {if living with a partner: or your partner} done any of the following as a result of this?	Pease select all that apply.	cs_qFINHTY	1|Reduced spending. 2|Used savings. 3|New borrowing from bank or credit card. 4|New borrowing from family and friends. 5|None of these. -8|Don't Know. -9|Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:7a6b3ced-2b7f-4e54-a0ed-e00915fccda4:1	JMAKESEBCHK	qi_JMAKESEBCHK	The answer you've given is quite short. Before continuing, please go back and check your answer to make sure you have fully described your firm or organisation.		cs_Continue	1|Continue	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7ba988e8-4b79-4c90-b565-23777d4d0da1:1	GROAHB2	qi_GROAHB2	"At the time of the outbreak of the Coronavirus in March 2020 was your hourly gross pay from your main job – that is before any deductions for tax, National Insurance, pension, union dues and so on...
"		cs_qGROAHB2	1|Less than £9 per hour. 2|£9 or more per hour, less than £12 per hour. 3|£12 or more per hour, less than £16 per hour. 4|£16 or more per hour, less than £23 per hour. 5|£23 or more per hour, less than £30 per hour. 6|More than £30 per hour. 21|-8. Don't Know. 22|-9. Don't want to answer	a33900e2-646c-4253-b055-86c3bb7649f9	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:7f382355-47b1-4819-a2cc-b49940866989:1	PJMAKEB	qi_PJMAKEB	What did the firm or organisation your partner worked for mainly make or do? 	Please describe in detail (for example manufacturing, processing or distribution, goods produced, materials used, wholesale or retail.		Long text	34043abc-f9fc-4bbf-8642-977a809fd2f7	uk.closer	11609.0	Employment and income (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:7ff317b2-0e88-400e-b8cb-14bbfbaca56d:1	FINRCHAN	qi_FINRCHAN	Compared with before the Coronavirus outbreak in March, has the amount of financial help you have been receiving since then ....?		cs_qFINGIVCHAN	1|Increased. 2|Decreased. 3|Stayed the same. -8|Don't Know. -9|Don't want to answer	d8091a5c-50db-4a52-919d-c9a529c1f7a7	uk.closer	11609.0	Employment and income (CV19)
